"Name","Item","Color","Quantity","Quality","Priority","URL","Date"
"Valknut","Stormrage Chestguard","ffa335ee","1","Epic","4","https://classicdb.ch/?item=16897","2017.10.08"
"Valknut","Patch of Fine Fur","ff9d9d9d","1","Grey","0","https://classicdb.ch/?item=4581","2017.11.17"
"Valknut","Book of Starfire VII","ff0070dd","1","Blue","3","https://classicdb.ch/?item=21295","2017.12.26"
"Valknut","Ancient Qiraji Artifact","ffffffff","5","White","1","https://classicdb.ch/?item=21230","2018.01.25"
"Valknut","Book of Rejuvenation XI","ff0070dd","1","Blue","3","https://classicdb.ch/?item=21296","2018.02.09"
"Valknut","Stormrage Bracers","ffa335ee","1","Epic","4","https://classicdb.ch/?item=16904","2017.09.21"
"Valknut","Qiraji Lord's Insignia","ffffffff","3","White","1","https://classicdb.ch/?item=21229","2018.01.25"
"Valknut","Shroud of Pure Thought","ffa335ee","1","Epic","4","https://classicdb.ch/?item=19430","2018.02.08"
"Valknut","Sayge's Fortune #1","ffffffff","1","White","1","https://classicdb.ch/?item=19229","2017.10.08"
"Valknut","Elder Raptor Feathers","ff9d9d9d","1","Grey","0","https://classicdb.ch/?item=20015","2018.02.09"
"Valknut","Adventurer's Legguards of the Monkey","ff1eff00","1","Green","2","https://classicdb.ch/?item=10262","2017.12.26"
"Valknut","Sabertooth Fang","ff9d9d9d","2","Grey","0","https://classicdb.ch/?item=4580","2017.11.17"
"Valknut","Cenarion Leggings","ffa335ee","1","Epic","4","https://classicdb.ch/?item=16835","2017.09.03"
"Valknut","Powerful Mojo","ffffffff","1","White","1","https://classicdb.ch/?item=12804","2017.09.29"
"Valknut","Dreamfoil","ffffffff","1","White","1","https://classicdb.ch/?item=13463","2017.11.17"
"Valknut","Ancient Qiraji Artifact","ffffffff","4","White","1","https://classicdb.ch/?item=21230","2018.01.18"
"Valknut","Book of Healing Touch XI","ff0070dd","1","Blue","3","https://classicdb.ch/?item=21294","2017.12.22"
"Valknut","Evil Bat Eye","ffffffff","1","White","1","https://classicdb.ch/?item=11404","2018.02.09"
"Valknut","Jin'do's Hexxer","ffa335ee","1","Epic","4","https://classicdb.ch/?item=19890","2017.09.29"
"Valknut","Wicked Claw","ffffffff","1","White","1","https://classicdb.ch/?item=8146","2017.09.29"
"Valknut","Stormrage Cover","ffa335ee","1","Epic","4","https://classicdb.ch/?item=16900","2017.09.24"
"Valknut","Wicked Claw","ffffffff","1","White","1","https://classicdb.ch/?item=8146","2018.02.09"
"Valknut","Qiraji Lord's Insignia","ffffffff","4","White","1","https://classicdb.ch/?item=21229","2018.01.18"
"Valknut","Runecloth","ffffffff","1","White","1","https://classicdb.ch/?item=14047","2017.09.29"
"Valknut","Sayge's Fortune #24","ffffffff","1","White","1","https://classicdb.ch/?item=19424","2018.02.08"
"Valknut","Large Bat Fang","ff9d9d9d","1","Grey","0","https://classicdb.ch/?item=11403","2018.02.09"
"Valknut","Evil Bat Eye","ffffffff","1","White","1","https://classicdb.ch/?item=11404","2017.09.29"
"Valknut","Yellow Qiraji Resonating Crystal","ff0070dd","1","Blue","3","https://classicdb.ch/?item=21324","2018.01.04"
"Valknut","Yellow Hakkari Bijou","ff0070dd","1","Blue","3","https://classicdb.ch/?item=19709","2018.02.09"
"Valknut","Interlaced Shadow Jerkin","ffa335ee","1","Epic","4","https://classicdb.ch/?item=19439","2017.09.21"
"Valknut","Burning Pitch","ff9d9d9d","1","Grey","0","https://classicdb.ch/?item=4787","2017.10.01"
"Valknut","Armored Chitin","ff9d9d9d","3","Grey","0","https://classicdb.ch/?item=21222","2017.12.26"
"Valknut","Essence of Undeath","ff1eff00","1","Green","2","https://classicdb.ch/?item=12808","2017.11.17"
"Valknut","Massive Mojo","ffffffff","1","White","1","https://classicdb.ch/?item=19943","2017.11.17"
"Valknut","Purple Lotus","ffffffff","1","White","1","https://classicdb.ch/?item=8831","2017.11.17"
"Valknut","Cauterizing Band","ffa335ee","1","Epic","4","https://classicdb.ch/?item=19140","2017.09.03"
